YEAR,MONTH,DAY,TEMP_MAX,TEMP_MIN,DEW_MAX,DEW_MIN,SLP_MAX,SLP_MIN,STP_MAX,STP_MIN,VISIB_MAX,VISIB_MIN,WDSP_MAX,WDSP_MIN,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Class
2017,7,1,66.4,24,59.4,24,1012.1,24,1011.1,24,9,24,5.6,24,9.9,999.9,73,64,0.00G,999.9,0,0
2017,7,2,66.6,24,58.7,24,1014.6,23,1013.5,24,9.9,24,5.9,24,8.9,999.9,72,64,0.00G,999.9,0,0
2017,7,3,68.8,24,59.5,24,1016.6,23,1015.7,24,10,24,4.7,24,11.1,999.9,78.1,64,0.00G,999.9,0,0
2017,7,4,70.8,24,62.4,24,1015.2,22,1014.3,24,10,24,6.8,24,13,999.9,78.1,64,0.00G,999.9,0,0
2017,7,5,71.2,24,62.8,24,1014.8,23,1013.7,24,9.4,24,5.2,24,9.9,999.9,78.1,66,0.00G,999.9,0,0
2017,7,6,70.7,24,63.2,24,1015.4,22,1014.5,24,9.8,24,5.1,24,9.9,999.9,79,66,0.00G,999.9,0,0
2017,7,7,73.1,24,65.2,24,1012.8,24,1011.8,24,9.6,24,5.2,24,9.9,999.9,79,66,0.00G,999.9,0,1
2017,7,8,73.2,24,65.8,24,1010.9,23,1009.9,24,8.5,24,5.3,24,9.9,999.9,79,69.1,0.00G,999.9,0,0
2017,7,9,71.7,24,66.2,24,1012.7,22,1011.6,24,8.3,24,4.7,24,9.9,999.9,78.1,68,0.00G,999.9,0,0
2017,7,10,73.8,24,66.7,24,1013.1,21,1012.1,24,8.4,24,4.2,24,8,999.9,80.1,69.1,0.00G,999.9,0,0
2017,7,11,72.8,24,64.3,24,1013.6,22,1012.7,24,10,24,5,24,8.9,999.9,80.1,69.1,0.00G,999.9,0,1
2017,7,12,73.7,24,64.5,24,1014.4,24,1013.4,24,9.9,24,5.3,24,11.1,999.9,80.1,69.1,0.00G,999.9,0,0
2017,7,13,73.6,24,64.5,24,1015.5,23,1014.6,24,10,24,6,24,11.1,999.9,80.1,70,0.00G,999.9,0,0
2017,7,14,72.6,24,64.4,24,1016.1,24,1015.1,24,9.7,24,6.6,24,12,18.1,79,70,0.00G,999.9,0,0
2017,7,15,72.2,24,64,24,1014.9,22,1013.8,24,10,24,5.7,24,11.1,999.9,78.1,70,0.00G,999.9,0,0
2017,7,16,70.6,24,63.3,24,1013,23,1012.2,24,9.4,24,6.7,24,9.9,999.9,75,68,0.00G,999.9,0,0
2017,7,17,71.4,24,64.5,24,1012,23,1011,24,9.5,24,5.2,24,8.9,999.9,75.9,68,0.00G,999.9,0,0
2017,7,18,73.4,24,64.2,24,1013.4,22,1012.5,24,9.5,24,4.7,24,9.9,999.9,81,70,0.00G,999.9,0,0
2017,7,19,74.8,24,64.8,24,1014.8,23,1013.9,24,9.9,24,5.1,24,8.9,999.9,82,70,0.00G,999.9,0,0
2017,7,20,73.2,24,65,24,1015.6,23,1014.7,24,9.7,24,4.8,24,8.9,999.9,82,71.1,0.00G,999.9,0,0
2017,7,21,71.8,24,62.7,24,1014.6,19,1013.6,24,9.6,24,5.4,24,11.1,999.9,78.1,69.1,0.00G,999.9,0,0
2017,7,22,71.9,24,63.4,24,1013.3,24,1012.2,24,9.4,24,4.7,24,8,999.9,78.1,69.1,0.00G,999.9,0,1
2017,7,23,71.4,24,61.7,24,1012.2,22,1011.3,24,9.9,24,4.9,24,9.9,999.9,78.1,69.1,0.00G,999.9,0,0
2017,7,24,71.9,24,63.4,24,1012.9,21,1011.8,24,10,24,4.5,24,8.9,999.9,78.1,69.1,0.00G,999.9,10,0
2017,7,25,71.9,24,63.2,24,1014.5,23,1013.5,24,10,24,4.7,24,9.9,999.9,77,70,0.00G,999.9,0,0
2017,7,26,73.3,24,64.5,24,1015.9,21,1014.9,24,10,24,6.1,24,12,999.9,78.1,70,0.00G,999.9,0,0
2017,7,27,73.4,24,64.7,24,1014.7,24,1013.7,24,10,24,6.8,24,13,999.9,79,70,0.00G,999.9,0,0
2017,7,28,72.2,24,64.2,24,1013.7,20,1012.7,24,10,24,5.6,24,12,999.9,79,70,0.00G,999.9,0,0
2017,7,29,71,24,62.8,24,1015.3,19,1014.2,24,10,24,4.7,24,9.9,999.9,77,68,0.00G,999.9,0,0
2017,7,30,71.6,24,62.5,24,1017.2,22,1016.3,24,10,24,4.4,24,11.1,999.9,78.1,68,0.00G,999.9,0,0
2017,7,31,72.4,24,63.5,24,1015.6,23,1014.6,24,10,24,5.3,24,12,999.9,78.1,68,0.00G,999.9,0,0
2017,8,1,72.8,24,64.5,24,1012.3,23,1011.3,24,10,24,5.7,24,9.9,999.9,80.1,70,0.00G,999.9,10010,0
2017,8,2,75.5,24,67,24,1012.5,23,1011.5,24,9.5,24,3.6,24,8,999.9,84,70,0.00G,999.9,0,0
2017,8,3,75.5,24,69.8,24,1014.2,23,1013.2,24,7.8,24,4.7,24,11.1,999.9,84,71.1,0.00G,999.9,0,0
2017,8,4,74.3,24,66.8,24,1014.9,24,1014,24,9.4,24,5.2,24,9.9,999.9,82.9,71.1,0.00G,999.9,0,0
2017,8,5,72.9,24,65.5,24,1014,21,1013.1,24,9.9,24,5.2,24,9.9,999.9,82.9,70,0.00G,999.9,0,0
2017,8,6,72.1,24,62.6,24,1013.2,22,1012.3,24,10,24,5,24,9.9,999.9,78.1,70,0.00G,999.9,0,0
2017,8,7,74,24,64.4,24,1013.1,22,1012.1,24,10,24,6.1,24,12,999.9,79,70,0.00G,999.9,0,0
2017,8,8,73.6,24,64.8,24,1013,23,1012.1,24,9.6,24,6,24,13,999.9,79,71.1,0.00G,999.9,0,0
2017,8,9,73,24,63.7,24,1012.8,23,1011.8,24,9.2,24,6.1,24,12,999.9,79,70,0.00G,999.9,0,0
2017,8,10,72.4,24,63.7,24,1013.1,24,1012.1,24,9.5,24,6.4,24,9.9,999.9,78.1,69.1,0.00G,999.9,0,0
2017,8,11,71.7,24,63.3,24,1012.3,23,1011.5,24,9.9,24,6.2,24,11.1,999.9,78.1,68,0.00G,999.9,0,0
2017,8,12,71.1,24,62.9,24,1012,23,1011,24,9.7,24,4.8,24,9.9,999.9,78.1,68,0.00G,999.9,0,0
2017,8,13,70.3,24,61.8,24,1013.6,24,1012.6,24,9.5,24,5.5,24,9.9,999.9,78.1,68,0.00G,999.9,0,0
2017,8,14,69.5,24,60.6,24,1013.2,23,1012.2,24,10,24,5.4,24,9.9,999.9,78.1,66,0.00G,999.9,0,0
2017,8,15,67.9,24,59.8,24,1013.1,20,1012.2,24,9.7,24,5,24,9.9,999.9,75,66,0.00G,999.9,10000,0
2017,8,16,69.3,24,56.9,24,1014.7,22,1013.6,24,10,24,4.7,24,11.1,999.9,75.9,66,0.00G,999.9,0,0
2017,8,17,70.1,24,59.9,24,1015.7,24,1014.7,24,10,24,5.2,24,11.1,999.9,77,66,0.00G,999.9,0,0
2017,8,18,71.5,24,61.3,24,1015.8,22,1014.9,24,9.7,24,6.2,24,12,999.9,77,66,0.00G,999.9,0,0
2017,8,19,70.6,24,61.5,24,1014.7,22,1013.8,24,9.7,24,5.2,24,9.9,999.9,77,68,0.00G,999.9,0,0
2017,8,20,70.5,24,59.7,24,1014,24,1013,24,10,24,5.4,24,9.9,999.9,75.9,68,0.00G,999.9,0,0
2017,8,21,71.9,24,60.6,24,1015.1,24,1014.1,24,10,24,5.9,24,9.9,999.9,78.1,68,0.00G,999.9,0,1
2017,8,22,72.2,24,62.5,24,1015.6,24,1014.7,24,10,24,7.3,24,12,20,78.1,69.1,0.00G,999.9,0,0
2017,8,23,69.9,24,62.7,24,1015.4,22,1014.4,24,9.5,24,5.3,24,9.9,999.9,77,68,0.00G,999.9,0,0
2017,8,24,68.2,24,60.5,24,1013.1,24,1012.1,24,10,24,4.3,24,8,999.9,71.1,66.9,0.00G,999.9,0,0
2017,8,25,69,24,60.9,24,1010.2,24,1009.2,24,9.1,24,4.8,24,8,999.9,72,66.9,0.00G,999.9,0,0
2017,8,26,70.4,24,62.7,24,1012.2,23,1011.3,24,9,24,5.3,24,11.1,999.9,77,66.9,0.00G,999.9,0,0
2017,8,27,71.1,24,64.9,24,1013.6,23,1012.6,24,7,24,6.5,24,12,999.9,78.1,66.9,0.00G,999.9,0,0
2017,8,28,72.8,24,64.9,24,1010.4,21,1009.7,24,9.8,24,6.8,24,15,999.9,79,68,0.00G,999.9,0,1
2017,8,29,73.4,24,66.3,24,1009,18,1008.2,24,6.8,24,5.3,24,15,999.9,82,68,0.00G,999.9,0,0
2017,8,30,74.6,24,66.8,24,1008.1,24,1007.2,24,7.1,24,4.1,24,8.9,999.9,84.9,68,0.00G,999.9,0,0
2017,8,31,74,24,67.4,24,1007.2,21,1006.3,24,7.4,24,5,24,9.9,999.9,84.9,69.1,0.00G,999.9,0,0
2017,9,1,76.8,24,67.8,24,1007.9,23,1007,24,7.7,24,4.7,24,11.1,999.9,89.1,68,0.00G,999.9,100000,1
2017,9,2,78.9,24,68.3,24,1008.4,24,1007.4,24,10,24,4.4,24,8.9,999.9,93.9,68,0.00G,999.9,0,0
2017,9,3,81.9,24,67.9,24,1012.1,24,1011.1,24,10,24,5.5,24,12,999.9,93.9,70,0.00G,999.9,10000,0
2017,9,4,72.7,24,66.9,24,1014.5,23,1013.4,24,8.6,24,7.1,24,11.1,999.9,91,71.1,0.03G,999.9,10000,0
2017,9,5,73.2,24,66.3,24,1014.1,23,1013.2,24,8.6,24,5.4,24,11.1,18.1,80.1,70,0.00G,999.9,0,0
2017,9,6,74.7,24,67,24,1014.2,21,1013.3,24,9.9,24,7.3,24,15,20,80.1,70,0.00G,999.9,0,0
2017,9,7,73.1,24,65.6,24,1013.1,24,1012.2,24,9.2,24,6.8,24,12,999.9,80.1,69.1,0.00G,999.9,0,0
2017,9,8,72.7,24,64.9,24,1011.9,22,1010.9,24,9.5,24,5.6,24,9.9,999.9,80.1,69.1,0.00G,999.9,0,0
2017,9,9,72,24,63.7,24,1013.9,24,1012.9,24,9.8,24,6.4,24,11.1,999.9,78.1,69.1,0.05G,999.9,10000,0
2017,9,10,73.2,24,64.9,24,1013.2,23,1012.3,24,9.7,24,6.6,24,11.1,999.9,80.1,69.1,0.04G,999.9,0,0
2017,9,11,75.1,24,67,24,1012.1,24,1011.1,24,10,24,5.2,24,12,999.9,82,69.1,0.00G,999.9,0,0
2017,9,12,74.2,24,66.3,24,1013.3,23,1012.3,24,9.8,24,6.5,24,12,19,82,71.1,0.00G,999.9,0,0
2017,9,13,72,24,63.7,24,1012.7,20,1011.7,24,10,24,6.8,24,12,999.9,75.9*,69.8*,0.00G,999.9,0,0
2017,9,14,70.8,24,59.6,24,1013.1,23,1012.1,24,10,24,5.9,24,13,999.9,78.1,66.9,0.00G,999.9,0,0
2017,9,15,71,24,60.1,24,1013.2,24,1012.3,24,10,24,6.5,24,12,999.9,77,66.9,0.00G,999.9,0,0
2017,9,16,69.8,24,59.9,24,1013.1,22,1012.1,24,10,24,4.5,24,8.9,999.9,75.9,66.9,0.00G,999.9,0,0
2017,9,17,69.7,24,59,24,1013.8,24,1012.8,24,10,24,6.8,24,14,18.1,75,66.9,0.00G,999.9,0,0
2017,9,18,70.8,24,60,24,1013.9,24,1012.9,24,10,24,6.1,24,12,19,75.9,68,0.00G,999.9,0,0
2017,9,19,69.9,24,59.2,24,1013.6,23,1012.7,24,10,24,5.6,24,9.9,999.9,75.9,68,0.00G,999.9,0,0
2017,9,20,69.9,24,59.3,24,1012.5,23,1011.6,24,10,24,7.4,24,12,999.9,73.9,68,0.00G,999.9,0,0
2017,9,21,69.1,24,58.4,24,1011.9,21,1010.9,24,10,24,8.4,24,14,20,73.9,66.9,0.00G,999.9,0,0
2017,9,22,66.9,24,52.7,24,1011.6,24,1010.6,24,10,24,7.2,24,9.9,17.1,73.9,63,0.00G,999.9,0,0
2017,9,23,66.5,24,54.3,24,1010.8,24,1009.8,24,10,24,5.6,24,9.9,999.9,73,62.1,0.00G,999.9,0,0
2017,9,24,67.5,24,54.5,24,1011.2,24,1010.2,24,10,24,4.6,24,14,20,77,60.1,0.00G,999.9,0,0
2017,9,25,71.2,24,47.7,24,1010.6,24,1009.6,24,10,24,4,24,13,999.9,84.9,60.1,0.00G,999.9,0,0
2017,9,26,70.5,24,50.4,24,1009.5,24,1008.5,24,10,24,3.2,24,9.9,999.9,84.9,62.1,0.00G,999.9,0,0
2017,9,27,70.9,24,60.8,24,1010.8,22,1009.8,24,9.2,24,3.7,24,9.9,999.9,79,63,0.00G,999.9,0,0
2017,9,28,70.8,24,61.9,24,1012.4,23,1011.5,24,9,24,5,24,12,999.9,78.1*,62.6*,0.00G,999.9,0,0
2017,9,29,70.6,24,63.6,24,1012.3,20,1011.5,24,7.1,24,4.5,24,9.9,999.9,79,63,0.00G,999.9,100000,0
2017,9,30,69.5,24,63.4,24,1012.4,21,1011.3,24,8,24,4.4,24,8.9,15,79,63,0.00G,999.9,100000,0
2017,10,1,67.6,24,58.5,24,1011,23,1010.2,24,9.9,24,7.6,24,11.1,999.9,72,66,0.00G,999.9,0,0
2017,10,2,68.6,24,58,24,1008.6,22,1007.5,24,10,24,7.5,24,12,999.9,73,66,0.00G,999.9,0,0
2017,10,3,68.6,24,58.2,24,1010.6,24,1009.5,24,10,24,5.1,24,9.9,999.9,71.1*,66.2*,0.00G,999.9,0,0
2017,10,4,67.9,24,57.1,24,1014.1,24,1013.1,24,10,24,5.7,24,14,999.9,75,63,0.00G,999.9,0,0
2017,10,5,68.2,24,58.3,24,1013.1,24,1012.1,24,10,24,4.3,24,12,999.9,77,61,0.00G,999.9,0,0
2017,10,6,70.1,24,54,24,1012.4,24,1011.3,24,10,24,4.1,24,9.9,999.9,86,60.1,0.00G,999.9,0,0
2017,10,7,74.2,24,47.1,24,1010.1,24,1009.3,24,10,24,3.7,24,8.9,999.9,88,60.1,0.00G,999.9,0,0
2017,10,8,69.2,24,61.2,24,1008.2,22,1007.3,24,9.5,24,7.3,24,14,999.9,88,61,0.00G,999.9,0,0
2017,10,9,68.9,24,57.4,24,1010.4,23,1009.5,24,10,24,7,24,11.1,999.9,77,64.9,0.00G,999.9,0,0
2017,10,10,67.4,24,58.8,24,1013.3,20,1012.5,24,8.8,24,4.8,24,13,999.9,77,59,0.00G,999.9,100000,0
2017,10,11,67.6,24,60.8,24,1012.3,20,1011.4,24,9.5,24,5.4,24,11.1,999.9,75.9,59,0.00G,999.9,0,0
2017,10,12,68.2,24,57.5,24,1013.2,24,1012.2,24,10,24,5.1,24,9.9,999.9,75,62.1,0.00G,999.9,0,0
2017,10,13,68,24,59.3,24,1014.4,23,1013.5,24,9.8,24,5.2,24,9.9,999.9,73.9,64,0.00G,999.9,0,0
2017,10,14,67,24,59.5,24,1014.8,22,1014,24,8.4,24,4.1,24,8.9,999.9,75,61,0.00G,999.9,0,0
2017,10,15,71,24,56.1,24,1016.5,24,1015.5,24,8.9,24,3.2,24,8.9,999.9,90,60.1,0.00G,999.9,0,0
2017,10,16,74.7,24,48.7,24,1017.3,24,1016.3,24,10,24,3,24,11.1,999.9,90,60.1,0.00G,999.9,0,0
2017,10,17,76.1,24,44.3,24,1015.5,24,1014.4,24,10,24,3.9,24,11.1,999.9,89.1,64.9,0.00G,999.9,0,1
2017,10,18,72.4,24,61.2,24,1014.2,24,1013.2,24,9.3,24,3.3,24,9.9,999.9,84.9,66.9,0.00G,999.9,0,1
2017,10,19,69.2,24,62.1,24,1013.3,19,1012.3,24,7.7,24,4.9,24,8.9,999.9,73.9,66,0.00G,999.9,0,1
2017,10,20,68.5,24,60.4,24,1014.4,20,1013.4,24,9.7,24,6.3,24,15,999.9,72,66,0.00G,999.9,10000,1
2017,10,21,66.6,24,54.2,24,1015.9,23,1014.9,24,10,24,6.9,24,13,999.9,73.9,61,0.00G,999.9,0,1
2017,10,22,70,24,51.5,24,1018.3,24,1017.4,24,10,24,3.6,24,9.9,999.9,84.9,59,0.00G,999.9,0,1
2017,10,23,76.1,24,38.8,24,1017.4,24,1016.5,24,10,24,3,24,8.9,999.9,91.9,59,0.00G,999.9,0,1
2017,10,24,80.1,24,39.1,24,1015.5,24,1014.6,24,10,24,3.3,24,8.9,999.9,97,62.1,0.00G,999.9,0,1
2017,10,25,82.6,24,41.1,24,1012.8,24,1011.8,24,10,24,3.2,24,8.9,999.9,98.1,66,0.00G,999.9,0,1
2017,10,26,76.9,24,41.8,24,1011.3,24,1010.3,24,10,24,2.5,24,8,999.9,98.1,66,0.00G,999.9,0,1
2017,10,27,69.2,24,59.6,24,1012.9,19,1012.2,24,7.1,24,4.3,24,8.9,999.9,88,59,0.00G,999.9,100000,1
2017,10,28,67.8,24,62,24,1012.1,22,1011.2,24,7.2,24,4.5,24,9.9,999.9,78.1,59,0.00G,999.9,0,1
2017,10,29,65.9,24,59.7,24,1012.3,21,1011.2,24,9.2,24,3.9,24,8.9,999.9,73,64,0.00G,999.9,0,1
2017,10,30,64.8,24,55.2,24,1012.7,24,1011.8,24,10,24,6.3,24,8.9,999.9,69.1,64,0.00G,999.9,0,1
2017,10,31,64.5,24,55.9,24,1013,21,1012.1,24,10,24,5.6,24,8,999.9,66.9*,62.6*,0.00G,999.9,10000,1
2017,11,1,65.4,24,55.3,24,1014,22,1013.1,24,10,24,4.7,24,8,999.9,69.1,63,0.00G,999.9,0,1
2017,11,2,65.4,24,53.2,24,1016.7,24,1015.7,24,10,24,5,24,11.1,999.9,69.1,64,0.00G,999.9,10000,1
2017,11,3,63.8,24,50.7,24,1019.4,24,1018.4,24,10,24,3.4,24,11.1,999.9,70,59,0.00G,999.9,0,1
2017,11,4,64.3,24,53.9,24,1016.5,24,1015.5,24,10,24,4.2,24,11.1,999.9,71.1,57.9,0.00G,999.9,0,1
2017,11,5,64.6,24,56.1,24,1018.2,24,1017.3,24,10,24,2.8,24,8,999.9,71.1,57.9,0.00G,999.9,0,1
2017,11,6,63.9,24,56.3,24,1018.5,24,1017.5,24,10,24,3.7,24,8,999.9,71.1,57.9,0.00G,999.9,0,1
2017,11,7,65.3,24,56.4,24,1018.7,24,1017.7,24,10,24,3.1,24,9.9,999.9,72,57.9,0.00G,999.9,10000,1
2017,11,8,64.5,24,56.1,24,1018,24,1017,24,10,24,2.9,24,15,999.9,75,57.9,0.00G,999.9,0,1
2017,11,9,66,24,57.7,24,1017.4,23,1016.5,24,10,24,5,24,13,999.9,75,57.9,0.00G,999.9,0,1
2017,11,10,63.4,24,55.9,24,1016.5,24,1015.6,24,10,24,4.8,24,12,999.9,73,57,0.00G,999.9,0,1
2017,11,11,61.9,24,53.9,24,1016.4,24,1015.3,24,10,24,2.4,24,9.9,999.9,70,55.9,0.00G,999.9,0,1
2017,11,12,62,24,55.8,24,1017.2,24,1016.3,24,9.7,24,3.6,24,11.1,999.9,69.1,55.9,0.00G,999.9,0,1
2017,11,13,63.7,24,57.6,24,1019.1,24,1018.1,24,9.5,24,3.7,24,9.9,999.9,71.1,57.9,0.00G,999.9,0,1
2017,11,14,63.2,24,54,24,1018.6,24,1017.6,24,8.4,24,4.1,24,11.1,999.9,73.9,55,0.00G,999.9,0,1
2017,11,15,64.8,24,50.8,24,1015.5,24,1014.5,24,10,24,3,24,9.9,999.9,75.9,55,0.00G,999.9,0,0
2017,11,16,67,24,52.4,24,1014.6,24,1013.6,24,10,24,3.1,24,9.9,999.9,78.1,55.9,0.00G,999.9,0,0
2017,11,17,67.6,24,55.7,24,1016.5,24,1015.5,24,9.9,24,3.9,24,8.9,999.9,78.1,61,0.00G,999.9,0,0
2017,11,18,63.8,24,56.7,24,1019.3,22,1018.5,24,10,24,3.9,24,13,19,73,57,0.00G,999.9,0,0
2017,11,19,62.9,24,51.6,24,1017.6,20,1016.8,24,7.8,24,3.6,24,9.9,999.9,72.0*,51.8*,0.00G,999.9,100000,0
2017,11,20,62,24,43.9,24,1016.5,24,1015.5,24,10,24,3.1,24,7,999.9,73,52,0.00G,999.9,0,0
2017,11,21,65.7,24,43.1,24,1016.9,24,1015.9,24,10,24,3,24,8.9,999.9,81,53.1,0.00G,999.9,0,0
2017,11,22,70.9,24,44.5,24,1016.8,24,1015.8,24,10,24,3.1,24,8.9,999.9,91.9,55.9,0.00G,999.9,0,0
2017,11,23,73.8,24,41.5,24,1015.8,24,1014.8,24,10,24,2.9,24,8.9,999.9,91.9,59,0.00G,999.9,0,0
2017,11,24,70.3,24,43.6,24,1013.3,24,1012.3,24,10,24,1.9,24,6,999.9,87.1,60.1,0.00G,999.9,0,0
2017,11,25,63.1,24,56.2,24,1014.8,23,1013.8,24,8.2,24,2,24,7,999.9,80.1,54,0.00G,999.9,100000,0
2017,11,26,59.6,24,56.2,24,1018.1,15,1017.4,24,4.2,24,3.5,24,8.9,999.9,66.9,54,0.00G,999.9,100000,0
2017,11,27,61.7,24,55.2,24,1016.5,18,1015.7,24,8.3,24,4.7,24,17.1,22,66.9,55,0.00G,999.9,10000,0
2017,11,28,57.5,24,48.2,24,1015.3,24,1014.3,24,10,24,3.1,24,9.9,999.9,66.9,50,0.02G,999.9,0,0
2017,11,29,61.1,24,53.5,24,1016.2,24,1015.2,24,9.7,24,2,24,5.1,999.9,66.9,50,0.00G,999.9,0,0
2017,11,30,61.3,24,52.9,24,1017.6,24,1016.5,24,9.7,24,2.1,24,6,999.9,66.9,55,0.00G,999.9,0,0
2017,12,1,62.4,24,53.7,24,1016.2,24,1015.2,24,8.7,24,3.1,24,9.9,999.9,71.1,55,0.00G,999.9,0,0
2017,12,2,61.5,24,55.5,24,1015.5,24,1014.6,24,8.1,24,2.6,24,8,999.9,71.1,55,0.00G,999.9,0,0
2017,12,3,63.1,24,57.1,24,1016.4,22,1015.5,24,7.7,24,3,24,9.9,999.9,70,55,0.00G,999.9,0,0
2017,12,4,59.9,24,52.5,24,1015,23,1014.1,24,9.8,24,2.4,24,8,999.9,68,54,0.00G,999.9,0,0
2017,12,5,58.7,24,38.8,24,1016.6,24,1015.6,24,9.9,24,2.4,24,6,999.9,71.1,46.9,0.00G,999.9,0,0
2017,12,6,59.2,24,23.1,24,1020.1,24,1019.1,24,10,24,2.8,24,8.9,999.9,71.1,46.9,0.00G,999.9,0,1
2017,12,7,63.1,24,20.5,24,1022.7,24,1021.7,24,10,24,4.8,24,17.1,27,79,48,0.00G,999.9,0,1
2017,12,8,65.5,24,20.3,24,1026.5,24,1025.5,24,10,24,4.9,24,11.1,999.9,79,48,0.00G,999.9,0,0
2017,12,9,63.2,24,26.5,24,1023,24,1022,24,10,24,2.8,24,6,999.9,78.1,50,0.00G,999.9,0,0
2017,12,10,64.1,24,26.7,24,1020.4,24,1019.4,24,10,24,2.8,24,7,999.9,79,51.1,0.00G,999.9,0,0
2017,12,11,66,24,23,24,1021.1,24,1020.1,24,10,24,3.1,24,9.9,999.9,80.1,53.1,0.00G,999.9,0,0
2017,12,12,63.7,24,20.5,24,1021.1,24,1020.4,24,10,24,2.7,24,7,999.9,80.1,50,0.00G,999.9,0,0
2017,12,13,63.7,24,20.3,23,1016.4,24,1015.4,24,10,24,1.7,24,6,999.9,78.1,48.9,0.00G,999.9,0,0
2017,12,14,60.7,24,33.6,24,1015.5,24,1014.5,24,9.6,24,1.7,24,7,999.9,78.1,48,0.00G,999.9,0,0
2017,12,15,61.3,24,33.3,24,1018.7,24,1017.7,24,9.9,24,3.2,24,8.9,999.9,75.9,48,0.00G,999.9,0,0
2017,12,16,60.3,24,35.4,24,1011.2,24,1010.4,24,9.9,24,4.8,24,11.1,999.9,75.9,48.9,0.00G,999.9,0,0
2017,12,17,58.8,24,47,24,1009.7,24,1008.7,24,9.7,24,2.4,24,7,999.9,71.1,50,0.00G,999.9,0,0
2017,12,18,59.4,24,32.2,24,1018.8,24,1017.8,24,10,24,2.9,24,8,999.9,71.1,48.9,0.00G,999.9,0,0
2017,12,19,57.8,24,39,24,1022.1,24,1021.2,24,10,24,2.4,24,7,999.9,70,48,0.00G,999.9,0,0
2017,12,20,56.5,24,45,24,1021.5,24,1020.5,24,10,24,3.5,24,9.9,999.9,68,46.9,0.00G,999.9,0,0
2017,12,21,55.7,24,43.9,24,1018.6,21,1017.5,24,9.5,24,4.4,24,9.9,17.1,63,46.9,0.07G,999.9,10000,0
2017,12,22,54,24,19.9,24,1023.4,24,1022.4,24,10,24,3.1,24,8.9,999.9,64,41,0.00G,999.9,0,0
2017,12,23,55.1,24,32.2,24,1023.1,24,1022.1,24,10,24,3.4,24,9.9,999.9,64.9,41,0.00G,999.9,0,0
2017,12,24,56,24,39,24,1020.8,24,1019.8,24,10,24,3.2,24,9.9,999.9,66,45,0.00G,999.9,0,0
2017,12,25,55.6,24,44.8,24,1019.8,24,1018.8,24,9.8,24,2.7,24,8,999.9,66,45,0.00G,999.9,0,0
2017,12,26,55.7,24,47.9,24,1019.5,23,1018.6,24,8.1,24,2.8,24,8,999.9,66,45,0.00G,999.9,100000,0
2017,12,27,57.8,24,49.5,24,1020.2,22,1019.3,24,7.3,24,3,24,9.9,999.9,69.1,46.9,0.00G,999.9,0,0
2017,12,28,58.9,24,47.3,24,1019.9,24,1018.9,24,6.3,24,2.4,24,8,999.9,73.9,48.9,0.00G,999.9,0,0
2017,12,29,61,24,42.2,24,1018.9,22,1018,24,7,24,1.6,24,7,999.9,77,48.9,0.00G,999.9,100000,0
2017,12,30,60.6,24,45.5,24,1018.8,20,1018.2,24,7.8,24,3.1,24,9.9,999.9,77,48.9,0.00G,999.9,100000,0
2017,12,31,57.1,24,52,24,1018.9,21,1017.9,24,5.3,24,2.5,24,7,999.9,72,48.9,0.00G,999.9,100000,0